"element","sp_num","obs_wl_air(nm)","unc_obs_wl","ritz_wl_air(nm)","unc_ritz_wl","wn(cm-1)","intens","Aki(s^-1)","Acc","Ei(cm-1)","Ek(cm-1)","conf_i","term_i","J_i","conf_k","term_k","J_k","Type","tp_ref","line_ref","","wavenumber_cm","ell","wavenumber_source"
"Mn","2","","","1952.271","0.003","5120.842","","","","9472.993","14593.835","3d5.(6S).4s","a 5S","2","3d6","a 5D","3","M1+E2","","","",5120.842,8.54107415763762,"wn(cm-1)"
"Mn","2","","","1883.359","0.003","5308.212","","","","9472.993","14781.205","3d5.(6S).4s","a 5S","2","3d6","a 5D","2","M1+E2","","","",5308.212,8.57701033436817,"wn(cm-1)"
"Mn","2","","","1841.725","0.003","5428.210","","","","9472.993","14901.203","3d5.(6S).4s","a 5S","2","3d6","a 5D","1","M1+E2","","","",5428.21,8.59936470848936,"wn(cm-1)"
"Mn","2","","","1822.031","0.005","5486.883","","","","9472.993","14959.876","3d5.(6S).4s","a 5S","2","3d6","a 5D","0","E2","","","",5486.883,8.61011561370424,"wn(cm-1)"
"Mn","2","","","1055.3434","0.0008","9472.993","","","","0.000","9472.993","3d5.(6S).4s","a 7S","3","3d5.(6S).4s","a 5S","2","M1+E2","","","",9472.993,9.156200186933,"wn(cm-1)"
"Mn","2","990.726","0.035","990.716","0.020","10090.8","20*","","","98465.345","108556.29","3d5.(6S).4f","5F*","5","3d5.(6S).5g","5G","4","","","L562","",10090.8,9.21937939662685,"wn(cm-1)"
"Mn","2","990.624","0.035","990.616","0.014","10091.9","15*","7.e+05","D","98464.323","108556.29","3d5.(6S).4f","5F*","4","3d5.(6S).5g","5G","3","","c88","L562","",10091.9,9.21948840087317,"wn(cm-1)"
"Mn","2","990.525","0.035","990.522","0.020","10092.9","10*","4.9e+07","C","98463.366","108556.29","3d5.(6S).4f","5F*","3","3d5.(6S).5g","5G","4","","c88","L562","",10092.9,9.21958748533285,"wn(cm-1)"
"Mn","2","990.438","0.035","990.4428","0.0019","10093.8","5*","1.3e+07","C","98462.563","108556.29","3d5.(6S).4f","5F*","2","3d5.(6S).5g","5G","2","","c88","L562","",10093.8,9.21967665295317,"wn(cm-1)"
"Mn","2","990.385","0.0015","990.3853","0.0015","10094.3","1","4.6e+07","C","98461.977","108556.29","3d5.(6S).4f","5F*","1","3d5.(6S).5g","5G","2","","c88","L562","",10094.3,9.21972618708467,"wn(cm-1)"
"Mn","2","986.671","0.0015","986.6712","0.0015","10132.3","100","","","98423.59","108555.90","3d5.(6S).4f","7F*","5","3d5.(6S).5g","7G","4 or 5 or 6","","","L562","",10132.3,9.22348361984232,"wn(cm-1)"
"Mn","2","982.658","0.035","982.663","0.010","10173.7","1H","","","99895.291","110068.93","3d5.(6S).5d","7D","3","3d4.4s.4p","u 5D*","2","","","L562","",10173.7,9.2275612380205,"wn(cm-1)"
"Mn","2","982.412","0.035","982.392","0.010","10176.2","1H","","","99892.486","110068.93","3d5.(6S).5d","7D","2","3d4.4s.4p","u 5D*","2","","","L562","",10176.2,9.22780693947482,"wn(cm-1)"
"Mn","2","950.0356","0.0006","950.0351","0.0005","10523.04","60","3.3e+07","C","76374.791","86897.831","3d5.(6S).5s","e 5S","2","3d4.(5D).4s.4p.(3P*)","w 5P*","3","","c88","L562","",10523.04,9.26132241793096,"wn(cm-1)"
"Mn","2","946.514","0.0015","946.5137","0.0007","10562.19","50","3.3e+07","C","76374.791","86936.981","3d5.(6S).5s","e 5S","2","3d4.(5D).4s.4p.(3P*)","w 5P*","2","","c88","L562","",10562.19,9.26503592212231,"wn(cm-1)"
"Mn","2","944.703","0.035","944.6849","0.0018","10582.4","10H","","","32787.90","43370.537","3d5.(4D).4s","b 5D","4","3d5.(6S).4p","z 5P*","3","","","L562","",10582.4,9.26694752278747,"wn(cm-1)"
"Mn","2","944.3548","0.0006","944.3553","0.0005","10586.34","50","3.4e+07","C","76374.791","86961.122","3d5.(6S).5s","e 5S","2","3d4.(5D).4s.4p.(3P*)","w 5P*","1","","c88","L562","",10586.34,9.26731976979372,"wn(cm-1)"
"Mn","2","940.878","0.035","940.8728","0.0018","10625.5","1H","","","32859.15","43484.664","3d5.(4D).4s","b 5D","2","3d5.(6S).4p","z 5P*","2","","","L562","",10625.5,9.27101205150892,"wn(cm-1)"
"Mn","2","940.735","0.035","940.7064","0.0018","10627.1","3H","","","32857.27","43484.664","3d5.(4D).4s","b 5D","3","3d5.(6S).4p","z 5P*","2","","","L562","",10627.1,9.27116262132184,"wn(cm-1)"
"Mn","2","937.688","0.0015","","","10661.6","10","","","","","","","","","","","","","L562","",10661.6,9.27440378026552,"wn(cm-1)"
"Mn","2","937.600","0.035","","","10662.6","10H","","","","","","","","","","","","","L562","",10662.6,9.27449757041949,"wn(cm-1)"
"Mn","2","932.007","0.0015","932.0070","0.0016","10726.6","40","","","108555.90","119282.49","3d5.(6S).5g","7G","4 or 5 or 6","3d5.(6S).8h","7H*","","","","L562","",10726.6,9.28048191681855,"wn(cm-1)"
"Mn","2","922.724","0.035","922.676","0.011","10834.5","10H*","","","108443.15","119278.22","3d5.(6S).5f","5F*","5","3d5.(6S).8g","5G","","","","L562","",10834.5,9.29049076615901,"wn(cm-1)"
"Mn","2","922.512","0.035","922.41","0.03","10837.0","1H*","","","108439.04","119277.2","3d5.(6S).5f","5F*","3","3d5.(6S).8g","7G","","","","L562","",10837,9.290721483923,"wn(cm-1)"
"Mn","2","922.288","0.035","922.27","0.03","10839.6","1H*","","","108437.42","119277.2","3d5.(6S).5f","5F*","2","3d5.(6S).8g","7G","","","","L562","",10839.6,9.2909613739438,"wn(cm-1)"
"Mn","2","922.226","0.035","922.14","0.03","10840.4","1H*","","","108435.83","119277.2","3d5.(6S).5f","5F*","1","3d5.(6S).8g","7G","","","","L562","",10840.4,9.29103517468184,"wn(cm-1)"
"Mn","2","922.060","0.035","922.053","0.014","10842.3","1H","","","108435.83","119278.22","3d5.(6S).5f","5F*","1","3d5.(6S).8g","5G","","","","L562","",10842.3,9.29121042960903,"wn(cm-1)"
"Mn","2","919.986","0.035","919.96","0.03","10866.7","2H","","","108410.18","119277.2","3d5.(6S).5f","7F*","4","3d5.(6S).8g","7G","","","","L562","",10866.7,9.29345834616665,"wn(cm-1)"
"Mn","2","914.360","0.035","914.379","0.017","10933.6","3H","","","98410.512","109343.9","3d5.(6S).6s","5S","2","3d4.(b 3F).4s.4p.(3P*)","v 5D*","2","","","L562","",10933.6,9.29959589565059,"wn(cm-1)"
"Mn","2","913.511","0.035","913.480","0.003","10943.8","1H","3.8e+06","C","102703.65","113647.79","3d5.(4G).5s","e 3G","4","3d5.(4G).5p","s 5F*","4","","c88","L562","",10943.8,9.30052836484154,"wn(cm-1)"
"Mn","2","911.667","0.035","911.541","0.005","10965.9","1H","7.e+05","D","102680.37","113647.79","3d5.(4G).5s","e 3G","5","3d5.(4G).5p","s 5F*","4","","c88","L562","",10965.9,9.30254573682703,"wn(cm-1)"
"Mn","2","911.044","0.035","911.05","0.03","10973.4","1H","","","106164.41","117137.8","3d5.(4G).4d","e 5H","4","3d5.(6S).7f","5F*","4","","","L562","",10973.4,9.30322944143859,"wn(cm-1)"
"Mn","2","910.637","0.035","910.650","0.017","10978.3","3H","","","106170.25","117148.4","3d5.(4G).4d","e 5H","6","3d5.(6S).7f","5F*","5","","","L562","",10978.3,9.30367587611848,"wn(cm-1)"
"Mn","2","910.557","0.035","910.552","0.017","10979.3","1H","","","106169.07","117148.4","3d5.(4G).4d","e 5H","5","3d5.(6S).7f","5F*","5","","","L562","",10979.3,9.30376696075439,"wn(cm-1)"
"Mn","2","910.181","0.035","910.166","0.017","10983.8","5H","","","106164.41","117148.4","3d5.(4G).4d","e 5H","4","3d5.(6S).7f","5F*","5","","","L562","",10983.8,9.30417673897905,"wn(cm-1)"
"Mn","2","909.851","0.035","","","10987.8","5H","","","","","","","","","","","","","L562","",10987.8,9.30454084537496,"wn(cm-1)"
"Mn","2","903.418","0.035","903.414","0.016","11066.0","3H","","","98410.512","109476.6","3d5.(6S).6s","5S","2","3d4.(b 3F).4s.4p.(3P*)","v 5D*","3","","","L562","",11066,9.31163262345805,"wn(cm-1)"
"Mn","2","898.463","0.035","898.467","0.004","11127.1","2H","","","68417.697","79544.71","3d5.(4P).4p","y 5P*","2","3d5.(6S).4d","e 7D","2","","","L562","",11127.1,9.31713885326569,"wn(cm-1)"
"Mn","2","890.755","0.035","890.750","0.016","11223.3","3H","","","99892.486","111115.9","3d5.(6S).5d","7D","2","3d4.(3G).4s.4p.(3P*)","t 5F*","3","","","L562","",11223.3,9.32574725347963,"wn(cm-1)"
"Mn","2","888.351","0.035","888.392","0.005","11253.7","2H","","","89429.38","100682.58","3d5.(6S).5p","v 5P*","3","3d5.(6S).5d","5D","4","","","L562","",11253.7,9.32845224244936,"wn(cm-1)"
"Mn","2","888.145","0.0015","888.1449","0.0015","11256.3","10","","","99904.287","111160.62","3d5.(6S).5d","7D","5","3d4.(3G).4s.4p.(3P*)","t 5F*","5","","","L562","",11256.3,9.32868325089108,"wn(cm-1)"
"Mn","2","887.932","0.035","887.901","0.005","11259.0","3H","","","89429.38","100688.804","3d5.(6S).5p","v 5P*","3","3d5.(6S).5d","5D","3","","","L562","",11259,9.32892308780313,"wn(cm-1)"
"Mn","2","883.589","0.0015","883.5892","0.0015","11314.4","15","","","106169.07","117483.44","3d5.(4G).4d","e 5H","5","3d4.(3D).4s.4p.(3P*)","r 5F*","5","","","L562","",11314.4,9.33383152970629,"wn(cm-1)"
"Mn","2","883.150","0.035","883.089","0.003","11320.0","1H*","4.3e+06","C","102705.67","114026.45","3d5.(4G).5s","e 3G","3","3d5.(6S).6f","5F*","3","","c88","L562","",11320,9.33432635175717,"wn(cm-1)"
"Mn","2","882.935","0.0015","882.9313","0.0013","11322.8","5","","","102703.65","114026.45","3d5.(4G).5s","e 3G","4","3d5.(6S).6f","5F*","3","","","L562","",11322.8,9.33457367099457,"wn(cm-1)"
"Mn","2","882.835","0.035","882.889","0.003","11324.0","1H","","","102703.65","114026.99","3d5.(4G).5s","e 3G","4","3d5.(6S).6f","5F*","5","","","L562","",11324,9.33467964623179,"wn(cm-1)"
"Mn","2","882.799","0.0015","882.8019","0.0013","11324.5","20","","","102703.65","114028.11","3d5.(4G).5s","e 3G","4","3d5.(6S).6f","5F*","4","","","L562","",11324.5,9.33472379926621,"wn(cm-1)"
"Mn","2","881.960","0.0015","881.9580","0.0008","11335.3","30","3.8e+07","C","74560.181","85895.477","3d5.(6S).5s","e 7S","3","3d5.(6S).5p","x 7P*","2","","c88","L562","",11335.3,9.33567702928747,"wn(cm-1)"
"Mn","2","881.031","0.035","880.991","0.004","11347.2","10*","","","102680.37","114028.11","3d5.(4G).5s","e 3G","5","3d5.(6S).6f","5F*","4","","","L562","",11347.2,9.33672629643983,"wn(cm-1)"
"Mn","2","878.4127","0.0006","878.4133","0.0004","11381.04","30","","","43557.175","54938.213","3d5.(6S).4p","z 5P*","1","3d4.4s2","c 5D","1","","","L562","",11381.04,9.33970409190536,"wn(cm-1)"
"Mn","2","876.9176","0.0006","876.9182","0.0005","11400.45","80","3.8e+07","C","74560.181","85960.622","3d5.(6S).5s","e 7S","3","3d5.(6S).5p","x 7P*","3","","c88","L562","",11400.45,9.34140810728773,"wn(cm-1)"
"Mn","2","873.1687","0.0006","873.1692","0.0005","11449.40","30","1.3e+07","C","86961.122","98410.512","3d4.(5D).4s.4p.(3P*)","w 5P*","1","3d5.(6S).6s","5S","2","","c88","L562","",11449.4,9.34569260586264,"wn(cm-1)"
"Mn","2","872.851","0.0015","872.8521","0.0004","11453.56","10","","","43484.664","54938.213","3d5.(6S).4p","z 5P*","2","3d4.4s2","c 5D","1","","","L562","",11453.56,9.34605587768827,"wn(cm-1)"
"Mn","2","871.3314","0.0006","871.3320","0.0005","11473.54","50","2.2e+07","C","86936.981","98410.512","3d4.(5D).4s.4p.(3P*)","w 5P*","2","3d5.(6S).6s","5S","2","","c88","L562","",11473.54,9.34779879371846,"wn(cm-1)"
"Mn","2","869.5215","0.0018","869.5197","0.0009","11497.42","100w","3.7e+07","C","74560.181","86057.625","3d5.(6S).5s","e 7S","3","3d5.(6S).5p","x 7P*","4","","c88","L562","",11497.42,9.34987794135552,"wn(cm-1)"
"Mn","2","868.3700","0.0006","868.3689","0.0005","11512.67","50","3.1e+07","C","86897.831","98410.512","3d4.(5D).4s.4p.(3P*)","w 5P*","3","3d5.(6S).6s","5S","2","","c88","L562","",11512.67,9.35120344701263,"wn(cm-1)"
"Mn","2","864.8768","0.0006","864.8774","0.0004","11559.17","40","","","43557.175","55116.333","3d5.(6S).4p","z 5P*","1","3d4.4s2","c 5D","2","","","L562","",11559.17,9.35523434034072,"wn(cm-1)"
"Mn","2","859.4853","0.0006","859.4857","0.0004","11631.68","60","","","43484.664","55116.333","3d5.(6S).4p","z 5P*","2","3d4.4s2","c 5D","2","","","L562","",11631.68,9.36148768907852,"wn(cm-1)"
"Mn","2","856.5817","0.0006","856.5818","0.0006","11671.10","60","2.5e+07","C","86057.625","97728.727","3d5.(6S).5p","x 7P*","4","3d5.(6S).6s","7S","3","","c88","L562","",11671.1,9.36487097962173,"wn(cm-1)"
"Mn","2","851.1344","0.0006","851.1346","0.0004","11745.80","5","","","43370.537","55116.333","3d5.(6S).4p","z 5P*","3","3d4.4s2","c 5D","2","","","L562","",11745.8,9.37125100886446,"wn(cm-1)"
"Mn","2","849.535","0.035","849.5211","0.0009","11767.8","100bl","2.1e+07","C","85960.622","97728.727","3d5.(6S).5p","x 7P*","3","3d5.(6S).6s","7S","3","","c88","L562","",11767.8,9.37312226689552,"wn(cm-1)"
"Mn","2","844.845","0.0015","844.8442","0.0009","11833.24","40","1.5e+07","C","85895.477","97728.727","3d5.(6S).5p","x 7P*","2","3d5.(6S).6s","7S","3","","c88","L562","",11833.24,9.37866779944035,"wn(cm-1)"
"Mn","2","841.021","0.0015","841.0220","0.0004","11887.04","60","","","43484.664","55371.693","3d5.(6S).4p","z 5P*","2","3d4.4s2","c 5D","3","","","L562","",11887.04,9.38320400999557,"wn(cm-1)"
"Mn","2","833.023","0.0015","833.0241","0.0004","12001.1","30","","","43370.537","55371.693","3d5.(6S).4p","z 5P*","3","3d4.4s2","c 5D","3","","","L562","",12001.1,9.39275359123567,"wn(cm-1)"
"Mn","2","823.449","0.0015","823.4501","0.0014","12140.7","2","5.2e+06","C","101501.621","113642.31","3d5.(4G).5s","e 5G","3","3d5.(4G).5p","s 5F*","3","","c88","L562","",12140.7,9.40431872357721,"wn(cm-1)"
"Mn","2","823.293","0.0015","823.2920","0.0014","12143.0","10","2.4e+07","C","101499.29","113642.31","3d5.(4G).5s","e 5G","4","3d5.(4G).5p","s 5F*","3","","c88","L562","",12143,9.40450815105382,"wn(cm-1)"
"Mn","2","823.2171","0.0006","823.2171","0.0006","12144.12","5","2.6e+07","C","101501.621","113645.746","3d5.(4G).5s","e 5G","3","3d5.(4G).5p","s 5F*","2","","c88","L562","",12144.12,9.40460038100952,"wn(cm-1)"
"Mn","2","823.091","0.0015","823.0914","0.0014","12146.0","2","3.6e+07","C","101500.26","113646.24","3d5.(4G).5s","e 5G","2","3d5.(4G).5p","s 5F*","1","","c88","L562","",12146,9.40475517645752,"wn(cm-1)"
"Mn","2","822.921","0.035","822.921","0.003","12148.5","1H","3.3e+06","D","101499.29","113647.79","3d5.(4G).5s","e 5G","4","3d5.(4G).5p","s 5F*","4","","c88","L562","",12148.5,9.40496098435715,"wn(cm-1)"
"Mn","2","822.264","0.0015","822.2648","0.0014","12158.2","20","1.6e+07","C","101489.60","113647.79","3d5.(4G).5s","e 5G","5","3d5.(4G).5p","s 5F*","4","","c88","L562","",12158.2,9.40575911824739,"wn(cm-1)"
"Mn","2","821.7254","0.0018","821.7248","0.0020","12166.17","1H","","","108555.90","120722.08","3d5.(6S).5g","7G","4 or 5 or 6","3d5.(6S).9h","7H*","","","","L562","",12166.17,9.40641442815143,"wn(cm-1)"
"Mn","2","821.535","0.007","821.5390","0.0007","12169.0","1H","","","55697.014","67865.945","3d4.4s2","c 5D","4","3d5.(4G).4p","z 3F*","4","","","L562","",12169,9.4066470133368,"wn(cm-1)"
"Mn","2","820.072","0.0015","820.0720","0.0013","12190.7","20","2.8e+07","C","101467.97","113658.67","3d5.(4G).5s","e 5G","6","3d5.(4G).5p","s 5F*","5","","c88","L562","",12190.7,9.40842864494475,"wn(cm-1)"
"Mn","2","811.0388","0.0006","811.0388","0.0004","12326.48","100","","","43370.537","55697.014","3d5.(6S).4p","z 5P*","3","3d4.4s2","c 5D","4","","","L562","",12326.48,9.41950507283763,"wn(cm-1)"
"Mn","2","810.3047","0.0006","810.3043","0.0006","12337.65","10","","","74560.181","86897.831","3d5.(6S).5s","e 7S","3","3d4.(5D).4s.4p.(3P*)","w 5P*","3","","","L562","",12337.65,9.42041084172254,"wn(cm-1)"
"Mn","2","798.2882","0.0018","798.287","0.003","12523.36","10*","7.e+06","D","101500.26","114023.64","3d5.(4G).5s","e 5G","2","3d5.(6S).6f","5F*","1","","c88","L562","",12523.36,9.43535097925617,"wn(cm-1)"
"Mn","2","798.195","0.007","798.1946","0.0019","12524.8","1H*","","","101501.621","114026.45","3d5.(4G).5s","e 5G","3","3d5.(6S).6f","5F*","3","","","L562","",12524.8,9.4354659577617,"wn(cm-1)"
"Mn","2","798.043","0.0015","798.0460","0.0013","12527.2","10","3.5e+06","D","101499.29","114026.45","3d5.(4G).5s","e 5G","4","3d5.(6S).6f","5F*","3","","c88","L562","",12527.2,9.43565755923123,"wn(cm-1)"
"Mn","2","797.943","0.007","797.9403","0.0019","12528.8","1H?","1.0e+06","D","101499.29","114028.11","3d5.(4G).5s","e 5G","4","3d5.(6S).6f","5F*","4","","c88","L562","",12528.8,9.43578527315222,"wn(cm-1)"
"Mn","2","797.327","0.007","797.324","0.003","12538.5","15H","5.7e+06","C","101489.60","114028.11","3d5.(4G).5s","e 5G","5","3d5.(6S).6f","5F*","4","","c88","L562","",12538.5,9.43655918980732,"wn(cm-1)"
"Mn","2","796.021","0.007","796.022","0.003","12559.0","20H","6.2e+06","C","101467.97","114026.99","3d5.(4G).5s","e 5G","6","3d5.(6S).6f","5F*","5","","c88","L562","",12559,9.43819281901813,"wn(cm-1)"
"Mn","2","794.2111","0.0003","794.2110","0.0003","12587.648","","","","55697.014","68284.664","3d4.4s2","c 5D","4","3d5.(4P).4p","y 5P*","3","","","L11924","",12587.648,9.44047129465382,"wn(cm-1)"
"Mn","2","787.939","0.03","787.9198","0.0019","12687.8","8","","","14901.203","27589.36","3d6","a 5D","1","3d5.(4G).4s","a 5G","2","M1+E2","","L18001","",12687.8,9.44839618082479,"wn(cm-1)"
"Mn","2","780.878","0.03","780.8896","0.0018","12802.6","6","","","14781.205","27583.59","3d6","a 5D","2","3d5.(4G).4s","a 5G","4","E2","","L18001","",12802.6,9.45740355428062,"wn(cm-1)"
"Mn","2","780.588","0.03","780.5378","0.0018","12807.3","7*","","","14781.205","27589.36","3d6","a 5D","2","3d5.(4G).4s","a 5G","2","M1+E2","","L18001","",12807.3,9.45777059984134,"wn(cm-1)"
"Mn","2","774.2018","0.0003","774.2021","0.0003","12912.976","","","","55371.693","68284.664","3d4.4s2","c 5D","3","3d5.(4P).4p","y 5P*","3","","","L11924","",12912.976,9.46598797625281,"wn(cm-1)"
"Mn","2","770.340","0.03","770.3575","0.0018","12977.7","12","","","14593.835","27571.25","3d6","a 5D","3","3d5.(4G).4s","a 5G","5","E2","","L18001","",12977.7,9.4709877788714,"wn(cm-1)"
"Mn","2","","","769.6256","0.0018","12989.76","","","","14593.835","27583.59","3d6","a 5D","3","3d5.(4G).4s","a 5G","4","M1+E2","","","",12989.76,9.47191663374339,"wn(cm-1)"
"Mn","2","","","769.3331","0.0018","12994.69","","","","14593.835","27588.53","3d6","a 5D","3","3d5.(4G).4s","a 5G","3","M1+E2","","","",12994.69,9.47229609146208,"wn(cm-1)"
"Mn","2","","","769.2839","0.0018","12995.53","","","","14593.835","27589.36","3d6","a 5D","3","3d5.(4G).4s","a 5G","2","M1+E2","","","",12995.53,9.47236073116119,"wn(cm-1)"
"Mn","2","769.0922","0.0003","769.09205","0.00024","12998.765","","","","62564.771","75563.538","3d5.(2D).4s","d 3D","1","3d5.(4D).4p","y 3P*","0","","","L11924","",12998.765,9.47260963193089,"wn(cm-1)"
"Mn","2","766.3075","0.0003","766.30731","0.00024","13046.000","","","","55371.693","68417.697","3d4.4s2","c 5D","3","3d5.(4P).4p","y 5P*","2","","","L11924","",13046,9.47623685235604,"wn(cm-1)"
"Mn","2","760.3768","0.0003","760.37674","0.00023","13147.755","","","","62572.199","75719.955","3d5.(2D).4s","d 3D","2","3d5.(4D).4p","y 3P*","1","","","L11924","",13147.755,9.48400630059772,"wn(cm-1)"
"Mn","2","759.9473","0.0003","759.94739","0.00023","13155.186","","","","62564.771","75719.955","3d5.(2D).4s","d 3D","1","3d5.(4D).4p","y 3P*","1","","","L11924","",13155.186,9.48457133248504,"wn(cm-1)"
"Mn","2","756.12","0.03","756.1417","0.0023","13221.8","39","","","14325.866","27547.26","3d6","a 5D","4","3d5.(4G).4s","a 5G","6","E2","","L18001","",13221.8,9.48962226147448,"wn(cm-1)"
"Mn","2","754.77","0.03","754.7722","0.0017","13245.5","5","","","14325.866","27571.25","3d6","a 5D","4","3d5.(4G).4s","a 5G","5","M1+E2","","L18001","",13245.5,9.49141315108803,"wn(cm-1)"
"Mn","2","","","754.0697","0.0017","13257.72","","","","14325.866","27583.59","3d6","a 5D","4","3d5.(4G).4s","a 5G","4","M1+E2","","","",13257.72,9.49233530325414,"wn(cm-1)"
"Mn","2","","","753.7888","0.0017","13262.66","","","","14325.866","27588.53","3d6","a 5D","4","3d5.(4G).4s","a 5G","3","M1+E2","","","",13262.66,9.49270784693995,"wn(cm-1)"
"Mn","2","751.5955","0.0003","751.59564","0.00023","13301.367","","","","55116.333","68417.697","3d4.4s2","c 5D","2","3d5.(4P).4p","y 5P*","2","","","L11924","",13301.367,9.49562209088303,"wn(cm-1)"
"Mn","2","750.065","0.007","750.053","0.003","13328.5","1H","3.1e+06","D","100696.27","114024.99","3d5.(6S).5d","5D","1","3d5.(6S).6f","5F*","2","","c88","L562","",13328.5,9.49765987870896,"wn(cm-1)"
"Mn","2","749.8932","0.0003","749.8933","0.0003","13331.562","","","","62587.547","75919.107","3d5.(2D).4s","d 3D","3","3d5.(4D).4p","y 3P*","2","","","L11924","",13331.562,9.49788958560262,"wn(cm-1)"
"Mn","2","749.803","0.007","749.8044","0.0017","13333.1","1H","2.1e+06","D","100693.31","114026.45","3d5.(6S).5d","5D","2","3d5.(6S).6f","5F*","3","","c88","L562","",13333.1,9.49800494427484,"wn(cm-1)"
"Mn","2","749.461","0.0015","749.4578","0.0011","13339.2","3","4.6e+06","D","100688.804","114028.11","3d5.(6S).5d","5D","3","3d5.(6S).6f","5F*","4","","c88","L562","",13339.2,9.49846234765635,"wn(cm-1)"
"Mn","2","749.171","0.0015","749.1711","0.0017","13344.4","5","5.5e+06","C","100682.58","114026.99","3d5.(6S).5d","5D","4","3d5.(6S).6f","5F*","5","","c88","L562","",13344.4,9.49885210016844,"wn(cm-1)"
"Mn","2","749.0752","0.0003","749.0752","0.0003","13346.119","","","","65567.061","78913.180","3d5.(2D).4s","c 1D","2","3d5.(a 2D).4p","z 1D*","2","","","L11924","",13346.119,9.4989809099531,"wn(cm-1)"
"Mn","2","749.0309","0.0003","749.03093","0.00022","13346.909","","","","62572.199","75919.107","3d5.(2D).4s","d 3D","2","3d5.(4D).4p","y 3P*","2","","","L11924","",13346.909,9.49904010143937,"wn(cm-1)"
"Mn","2","747.1581","0.0003","747.15823","0.00022","13380.364","","","","55116.333","68496.694","3d4.4s2","c 5D","2","3d5.(4P).4p","y 5P*","1","","","L11924","",13380.364,9.50154353809543,"wn(cm-1)"
"Mn","2","743.2294","0.0003","743.22931","0.00022","13451.092","","","","29919.444","43370.537","3d5.(4P).4s","a 5P","2","3d5.(6S).4p","z 5P*","3","","","L11924","",13451.092,9.50681557132537,"wn(cm-1)"
"Mn","2","741.6637","0.0003","741.66388","0.00022","13479.487","","","","54938.213","68417.697","3d4.4s2","c 5D","1","3d5.(4P).4p","y 5P*","2","","","L11924","",13479.487,9.50892432736231,"wn(cm-1)"
"Mn","2","741.5803","0.0003","741.58031","0.00022","13481.004","","","","29889.534","43370.537","3d5.(4P).4s","a 5P","3","3d5.(6S).4p","z 5P*","3","","","L11924","",13481.004,9.50903686240491,"wn(cm-1)"
"Mn","2","738.7184","0.0003","738.71841","0.00022","13533.231","","","","29951.434","43484.664","3d5.(4P).4s","a 5P","1","3d5.(6S).4p","z 5P*","2","","","L11924","",13533.231,9.51290349531677,"wn(cm-1)"
"Mn","2","737.3426","0.0003","737.34263","0.00022","13558.482","","","","54938.213","68496.694","3d4.4s2","c 5D","1","3d5.(4P).4p","y 5P*","1","","","L11924","",13558.482,9.51476760832521,"wn(cm-1)"
"Mn","2","736.9763","0.0003","736.97633","0.00022","13565.221","","","","29919.444","43484.664","3d5.(4P).4s","a 5P","2","3d5.(6S).4p","z 5P*","2","","","L11924","",13565.221,9.51526451688808,"wn(cm-1)"
"Mn","2","735.3549","0.0003","735.35493","0.00022","13595.130","","","","29889.534","43484.664","3d5.(4P).4s","a 5P","3","3d5.(6S).4p","z 5P*","2","","","L11924","",13595.13,9.51746691935995,"wn(cm-1)"
"Mn","2","734.7813","0.0003","734.78143","0.00022","13605.743","","","","29951.434","43557.175","3d5.(4P).4s","a 5P","1","3d5.(6S).4p","z 5P*","1","","","L11924","",13605.743,9.51824726200105,"wn(cm-1)"
"Mn","2","733.0577","0.0003","733.05785","0.00022","13637.733","","","","29919.444","43557.175","3d5.(4P).4s","a 5P","2","3d5.(6S).4p","z 5P*","1","","","L11924","",13637.733,9.52059571523827,"wn(cm-1)"
"Mn","2","732.3762","0.0003","732.3761","0.0003","13650.424","","","","54846.269","68496.694","3d4.4s2","c 5D","0","3d5.(4P).4p","y 5P*","1","","","L11924","",13650.424,9.52152586240175,"wn(cm-1)"
"Mn","2","728.016","0.0015","728.0155","0.0011","13732.2","40","2.3e+07","C","86961.122","100693.31","3d4.(5D).4s.4p.(3P*)","w 5P*","1","3d5.(6S).5d","5D","2","","c88","L562","",13732.2,9.52749871899235,"wn(cm-1)"
"Mn","2","727.856","0.007","727.856","0.010","13735.2","50*","","","86961.122","100696.32?","3d4.(5D).4s.4p.(3P*)","w 5P*","1","3d5.(6S).5d","5D","0","","","L562","",13735.2,9.527717159763,"wn(cm-1)"
"Mn","2","726.9770","0.0006","726.9760","0.0005","13751.80","60","4.4e+07","C","86936.981","100688.804","3d4.(5D).4s.4p.(3P*)","w 5P*","2","3d5.(6S).5d","5D","3","","c88","L562","",13751.8,9.52892500361778,"wn(cm-1)"
"Mn","2","726.737","0.0015","726.7379","0.0011","13756.35","40","3.9e+07","C","86936.981","100693.31","3d4.(5D).4s.4p.(3P*)","w 5P*","2","3d5.(6S).5d","5D","2","","c88","L562","",13756.35,9.52925581467134,"wn(cm-1)"
"Mn","2","726.582","0.0015","726.5815","0.0016","13759.3","5","1.7e+07","D","86936.981","100696.27","3d4.(5D).4s.4p.(3P*)","w 5P*","2","3d5.(6S).5d","5D","1","","c88","L562","",13759.3,9.52947023810028,"wn(cm-1)"
"Mn","2","725.240","0.0015","725.2395","0.0011","13784.74","50","6.7e+07","C","86897.831","100682.58","3d4.(5D).4s.4p.(3P*)","w 5P*","3","3d5.(6S).5d","5D","4","","c88","L562","",13784.74,9.53131746219914,"wn(cm-1)"
